ags,plz,ort,kreis,bundesland,lat,lon,lat_kreis,lon_kreis,deprecated,einwohner,prim_plz
09273175,93356,Teugn,Landkreis Kelheim,Bayern,48.89328,12.011433,48.80089,11.922652,0,1731,1
09273177,93358,Train,Landkreis Kelheim,Bayern,48.731262,11.825679,48.80089,11.922652,0,2010,1
09273178,84106,Volkenschwand,Landkreis Kelheim,Bayern,48.599834,11.871128,48.80089,11.922652,0,1801,1
09273181,93359,Wildenberg,Landkreis Kelheim,Bayern,48.732143,11.904747,48.80089,11.922652,0,1410,1
09274111,84166,Adlkofen,Landkreis Landshut,Bayern,48.543476,12.264271,48.54456,12.307343,0,4371,1
09274112,84168,Aham,Landkreis Landshut,Bayern,48.528263,12.463404,48.54456,12.307343,0,1920,1
09274113,84032,Altdorf,Landkreis Landshut,Bayern,48.554928,12.108095,48.54456,12.307343,0,11082,1
09274114,84169,Altfraunhofen,Landkreis Landshut,Bayern,48.448536,12.166275,48.54456,12.307343,0,2492,1
09274118,84171,Baierbach,Landkreis Landshut,Bayern,48.416008,12.207756,48.54456,12.307343,0,764,1
09274119,84092,Bayerbach b. Ergoldsbach,Landkreis Landshut,Bayern,48.705208,12.298057,48.54456,12.307343,0,1948,1
09274120,84155,Bodenkirchen,Landkreis Landshut,Bayern,48.3833,12.3833,48.54456,12.307343,0,5334,1
09274121,84172,Buch am Erlbach,Landkreis Landshut,Bayern,48.44835,12.033857,48.54456,12.307343,0,3846,1
09274124,84174,Eching,Landkreis Landshut,Bayern,48.50457,12.057632,48.54456,12.307343,0,4122,1
09274126,84030,Ergolding,Landkreis Landshut,Bayern,48.57634,12.171478,48.54456,12.307343,0,12961,1
09274127,84061,Ergoldsbach,Landkreis Landshut,Bayern,48.69115,12.2017565,48.54456,12.307343,0,8161,1
09274128,84051,Essenbach,Landkreis Landshut,Bayern,48.613026,12.216991,48.54456,12.307343,0,11833,1
09274132,84095,Furth,Landkreis Landshut,Bayern,48.591515,12.021221,48.54456,12.307343,0,3640,1
09274134,84144,Geisenhausen,Landkreis Landshut,Bayern,48.4734,12.257583,48.54456,12.307343,0,7271,1
09274135,84175,Gerzen,Landkreis Landshut,Bayern,48.507282,12.429237,48.54456,12.307343,0,1869,1
09274141,84098,Hohenthann,Landkreis Landshut,Bayern,48.66114,12.091857,48.54456,12.307343,0,4118,1
09274145,84178,Kröning,Landkreis Landshut,Bayern,48.532944,12.384366,48.54456,12.307343,0,2056,1
09274146,84036,Kumhausen,Landkreis Landshut,Bayern,48.509007,12.157383,48.54456,12.307343,0,5312,0
09274153,84088,Neufahrn in Niederbayern,Landkreis Landshut,Bayern,48.736443,12.192534,48.54456,12.307343,0,4173,1
09274154,84181,Neufraunhofen,Landkreis Landshut,Bayern,48.39198,12.216135,48.54456,12.307343,0,1089,1
09274156,84100,Niederaichbach,Landkreis Landshut,Bayern,48.60685,12.316769,48.54456,12.307343,0,4078,1
09274165,84101,Obersüßbach,Landkreis Landshut,Bayern,48.61248,11.943319,48.54456,12.307343,0,1627,1
09274172,84076,Pfeffenhausen,Landkreis Landshut,Bayern,48.66458,11.963903,48.54456,12.307343,0,5376,1
09274174,84103,Postau,Landkreis Landshut,Bayern,48.64827,12.326653,48.54456,12.307343,0,1688,1
09274176,84056,Rottenburg a. d. Laaber,Landkreis Landshut,Bayern,48.700153,12.028288,48.54456,12.307343,0,8340,1
09274179,84175,Schalkham,Landkreis Landshut,Bayern,48.489185,12.418382,48.54456,12.307343,0,905,1
09274182,84184,Tiefenbach,Landkreis Landshut,Bayern,48.503815,12.097735,48.54456,12.307343,0,3890,1
09274183,84149,Velden,Landkreis Landshut,Bayern,48.3662,12.254919,48.54456,12.307343,0,6453,1
09274184,84137,Vilsbiburg,Landkreis Landshut,Bayern,48.448483,12.355795,48.54456,12.307343,0,11957,1
09274185,84186,Vilsheim,Landkreis Landshut,Bayern,48.44942,12.108657,48.54456,12.307343,0,2670,1
09274187,84107,Weihmichl,Landkreis Landshut,Bayern,48.60321,12.045004,48.54456,12.307343,0,2434,1
09274188,84187,Weng,Landkreis Landshut,Bayern,48.657467,12.368675,48.54456,12.307343,0,1380,1
09274191,84109,Wörth a.d. Isar,Landkreis Landshut,Bayern,48.625183,12.338476,48.54456,12.307343,0,3047,1
09274193,84189,Wurmsham,Landkreis Landshut,Bayern,48.34305,12.337437,48.54456,12.307343,0,1350,1
09274194,84079,Bruckberg,Landkreis Landshut,Bayern,48.523388,11.995603,48.54456,12.307343,0,5611,1
09275111,94529,Aicha vorm Wald,Landkreis Passau,Bayern,48.673622,13.292729,48.52738,13.270273,0,2457,1
09275112,94501,Aidenbach,Landkreis Passau,Bayern,48.5678,13.087956,48.52738,13.270273,0,3041,1
09275114,94501,Aldersbach,Landkreis Passau,Bayern,48.58818,13.084658,48.52738,13.270273,0,4259,1
09275116,94072,Bad Füssing,Landkreis Passau,Bayern,48.350674,13.309545,48.52738,13.270273,0,7480,1
09275117,94501,Beutelsbach,Landkreis Passau,Bayern,48.55048,13.116456,48.52738,13.270273,0,1214,1
09275118,94139,Breitenberg,Landkreis Passau,Bayern,48.70389,13.794003,48.52738,13.270273,0,2015,1
09275119,94124,Büchlberg,Landkreis Passau,Bayern,48.666527,13.50934,48.52738,13.270273,0,4222,1
09275120,94535,Eging a.See,Landkreis Passau,Bayern,48.712376,13.272393,48.52738,13.270273,0,4108,1
09275121,94538,Fürstenstein,Landkreis Passau,Bayern,48.719086,13.330969,48.52738,13.270273,0,3447,1
09275122,94081,Fürstenzell,Landkreis Passau,Bayern,48.523,13.314744,48.52738,13.270273,0,8410,1
09275124,94086,Bad Griesbach i.Rottal,Landkreis Passau,Bayern,48.451336,13.193105,48.52738,13.270273,0,8808,1
09275125,94501,Haarbach,Landkreis Passau,Bayern,48.50198,13.148671,48.52738,13.270273,0,2538,1
09275125,94542,Haarbach,Landkreis Passau,Bayern,48.50198,13.148671,48.52738,13.270273,0,2538,1
09275126,94051,Hauzenberg,Landkreis Passau,Bayern,48.655197,13.627679,48.52738,13.270273,0,11972,1
09275127,94544,Hofkirchen,Landkreis Passau,Bayern,48.677994,13.118189,48.52738,13.270273,0,3626,1
09275128,94116,Hutthurm,Landkreis Passau,Bayern,48.67229,13.472052,48.52738,13.270273,0,6207,1
09275130,94148,Kirchham,Landkreis Passau,Bayern,48.346767,13.269112,48.52738,13.270273,0,2448,1
09275131,94149,Kößlarn,Landkreis Passau,Bayern,48.37169,13.122206,48.52738,13.270273,0,1911,1
09275132,94094,Malching,Landkreis Passau,Bayern,48.31268,13.187204,48.52738,13.270273,0,1243,1
09275133,94036,Neuburg a.Inn,Landkreis Passau,Bayern,48.50695,13.4482765,48.52738,13.270273,0,4347,0
09275133,94127,Neuburg a.Inn,Landkreis Passau,Bayern,48.50695,13.4482765,48.52738,13.270273,0,4347,1
09275134,94152,Neuhaus am Inn,Landkreis Passau,Bayern,48.46163,13.419965,48.52738,13.270273,0,3342,1
09275135,94154,Neukirchen vorm Wald,Landkreis Passau,Bayern,48.687103,13.38308,48.52738,13.270273,0,2913,1
09275137,94107,Obernzell,Landkreis Passau,Bayern,48.55505,13.636129,48.52738,13.270273,0,3628,1
09275137,94130,Obernzell,Landkreis Passau,Bayern,48.55505,13.636129,48.52738,13.270273,0,3628,1
09275138,94496,Ortenburg,Landkreis Passau,Bayern,48.54673,13.226257,48.52738,13.270273,0,7280,1
09275141,94060,Pocking,Landkreis Passau,Bayern,48.40152,13.310768,48.52738,13.270273,0,16109,1
09275143,94094,Rotthalmünster,Landkreis Passau,Bayern,48.358845,13.201599,48.52738,13.270273,0,4708,1
09275144,94161,Ruderting,Landkreis Passau,Bayern,48.649723,13.412457,48.52738,13.270273,0,3055,1
09275145,94099,Ruhstorf a.d.Rott,Landkreis Passau,Bayern,48.436165,13.336302,48.52738,13.270273,0,7072,1
09275146,94121,Salzweg,Landkreis Passau,Bayern,48.615078,13.481358,48.52738,13.270273,0,6549,1
09275148,94164,Sonnen,Landkreis Passau,Bayern,48.68406,13.722987,48.52738,13.270273,0,1451,1
09275149,94167,Tettenweis,Landkreis Passau,Bayern,48.441925,13.270309,48.52738,13.270273,0,1816,1
09275150,94136,Thyrnau,Landkreis Passau,Bayern,48.614872,13.537947,48.52738,13.270273,0,4132,1
09275151,94113,Tiefenbach,Landkreis Passau,Bayern,48.623768,13.399497,48.52738,13.270273,0,6450,1
09275152,94104,Tittling,Landkreis Passau,Bayern,48.72784,13.380625,48.52738,13.270273,0,4119,1
09275153,94107,Untergriesbach,Landkreis Passau,Bayern,48.573532,13.667877,48.52738,13.270273,0,6113,1
09275154,94474,Vilshofen an der Donau,Landkreis Passau,Bayern,48.633762,13.186846,48.52738,13.270273,0,17522,1
09275156,94110,Wegscheid,Landkreis Passau,Bayern,48.60115,13.78686,48.52738,13.270273,0,5326,1
09275159,94575,Windorf,Landkreis Passau,Bayern,48.645138,13.25455,48.52738,13.270273,0,4878,1
09275160,94104,Witzmannsberg,Landkreis Passau,Bayern,48.71566,13.413569,48.52738,13.270273,0,1524,1
09276111,94250,Achslach,Landkreis Regen,Bayern,48.972416,12.934901,49.015213,13.115395,0,992,1
09276113,93471,Arnbruck,Landkreis Regen,Bayern,49.13086,12.99726,49.015213,13.115395,0,1984,1
09276115,94252,Bayerisch Eisenstein,Landkreis Regen,Bayern,49.122284,13.203195,49.015213,13.115395,0,996,1
09276116,94253,Bischofsmais,Landkreis Regen,Bayern,48.918613,13.080915,49.015213,13.115395,0,3292,1
09276117,94249,Bodenmais,Landkreis Regen,Bayern,49.066826,13.099637,49.015213,13.115395,0,3651,1
09276118,94255,Böbrach,Landkreis Regen,Bayern,49.056156,13.036381,49.015213,13.115395,0,1555,1
09276120,94256,Drachselsried,Landkreis Regen,Bayern,49.107346,13.011453,49.015213,13.115395,0,2375,1
09276121,94258,Frauenau,Landkreis Regen,Bayern,48.989624,13.300987,49.015213,13.115395,0,2671,1
09276122,94244,Geiersthal,Landkreis Regen,Bayern,49.048885,12.979218,49.015213,13.115395,0,2185,1
09276123,94239,Gotteszell,Landkreis Regen,Bayern,48.963486,12.964843,49.015213,13.115395,0,1198,1
09276126,94259,Kirchberg i.Wald,Landkreis Regen,Bayern,48.899937,13.183256,49.015213,13.115395,0,4374,1
09276127,94261,Kirchdorf i.Wald,Landkreis Regen,Bayern,48.909798,13.26745,49.015213,13.115395,0,2069,1
09276128,94262,Kollnburg,Landkreis Regen,Bayern,49.048035,12.860458,49.015213,13.115395,0,2732,1
09276129,94264,Langdorf,Landkreis Regen,Bayern,49.013367,13.147663,49.015213,13.115395,0,1887,1
09276130,94227,Lindberg,Landkreis Regen,Bayern,49.035805,13.255147,49.015213,13.115395,0,2294,1
09276134,94265,Patersdorf,Landkreis Regen,Bayern,49.01574,12.985586,49.015213,13.115395,0,1746,1
09276135,94267,Prackenbach,Landkreis Regen,Bayern,49.094234,12.8268585,49.015213,13.115395,0,2741,1
09276138,94209,Regen,Landkreis Regen,Bayern,48.970085,13.126263,49.015213,13.115395,0,10902,1
09276139,94269,Rinchnach,Landkreis Regen,Bayern,48.949593,13.199924,49.015213,13.115395,0,3068,1
09276142,94239,Ruhmannsfelden,Landkreis Regen,Bayern,48.982334,12.984583,49.015213,13.115395,0,2013,1
09276143,94244,Teisnach,Landkreis Regen,Bayern,49.036457,12.997334,49.015213,13.115395,0,2990,1
09276144,94234,Viechtach,Landkreis Regen,Bayern,49.080074,12.886272,49.015213,13.115395,0,8332,1
09276146,94239,Zachenberg,Landkreis Regen,Bayern,48.967587,12.999755,49.015213,13.115395,0,2050,1
09276148,94227,Zwiesel,Landkreis Regen,Bayern,49.013027,13.230762,49.015213,13.115395,0,9146,1
09277111,94424,Arnstorf,Landkreis Rottal-Inn,Bayern,48.56351,12.817399,48.41186,12.845996,0,6261,1
09277112,94137,Bayerbach,Landkreis Rottal-Inn,Bayern,48.411037,13.143253,48.41186,12.845996,0,1645,1
09277113,84364,Bad Birnbach,Landkreis Rottal-Inn,Bayern,48.443142,13.089382,48.41186,12.845996,0,5684,1
09277114,84378,Dietersburg,Landkreis Rottal-Inn,Bayern,48.49362,12.927312,48.41186,12.845996,0,3033,1
09277116,84307,Eggenfelden,Landkreis Rottal-Inn,Bayern,48.40319,12.762621,48.41186,12.845996,0,13952,1
09277117,84385,Egglham,Landkreis Rottal-Inn,Bayern,48.52905,13.053046,48.41186,12.845996,0,2227,1
09277118,94140,Ering,Landkreis Rottal-Inn,Bayern,48.3,13.15,48.41186,12.845996,0,1832,1
09277119,84326,Falkenberg,Landkreis Rottal-Inn,Bayern,48.461823,12.73159,48.41186,12.845996,0,3803,1
09277121,84140,Gangkofen,Landkreis Rottal-Inn,Bayern,48.437294,12.563419,48.41186,12.845996,0,6255,1
09277122,84552,Geratskirchen,Landkreis Rottal-Inn,Bayern,48.337578,12.662079,48.41186,12.845996,0,843,1
09277124,84332,Hebertsfelden,Landkreis Rottal-Inn,Bayern,48.406544,12.820031,48.41186,12.845996,0,3613,1
09277126,84381,Johanniskirchen,Landkreis Rottal-Inn,Bayern,48.53314,12.948484,48.41186,12.845996,0,2376,1
09277127,84387,Julbach,Landkreis Rottal-Inn,Bayern,48.25767,12.957992,48.41186,12.845996,0,2298,1
09277128,84375,Kirchdorf a.Inn,Landkreis Rottal-Inn,Bayern,48.241726,12.978236,48.41186,12.845996,0,5429,1
09277131,84333,Malgersdorf,Landkreis Rottal-Inn,Bayern,48.532158,12.746673,48.41186,12.845996,0,1216,1
09277133,84323,Massing,Landkreis Rottal-Inn,Bayern,48.39735,12.604829,48.41186,12.845996,0,4028,1
09277134,84335,Mitterskirchen,Landkreis Rottal-Inn,Bayern,48.34934,12.733166,48.41186,12.845996,0,2179,1
09277138,84347,Pfarrkirchen,Landkreis Rottal-Inn,Bayern,48.432034,12.938626,48.41186,12.845996,0,12460,1
09277139,84389,Postmünster,Landkreis Rottal-Inn,Bayern,48.418427,12.904635,48.41186,12.845996,0,2321,1
09277140,84367,Reut,Landkreis Rottal-Inn,Bayern,48.311623,12.941455,48.41186,12.845996,0,1664,1
09277141,84326,Rimbach,Landkreis Rottal-Inn,Bayern,48.465137,12.661223,48.41186,12.845996,0,947,1
09277142,94439,Roßbach,Landkreis Rottal-Inn,Bayern,48.598766,12.93935,48.41186,12.845996,0,2875,1
09277144,84337,Schönau,Landkreis Rottal-Inn,Bayern,48.48409,12.8397875,48.41186,12.845996,0,1892,1
09277145,84359,Simbach,Landkreis Rottal-Inn,Bayern,48.26631,13.027997,48.41186,12.845996,0,9797,1
09277147,94166,Stubenberg,Landkreis Rottal-Inn,Bayern,48.309956,13.07244,48.41186,12.845996,0,1395,1
09277148,84367,Tann,Landkreis Rottal-Inn,Bayern,48.315804,12.889797,48.41186,12.845996,0,3772,1
09277149,84371,Triftern,Landkreis Rottal-Inn,Bayern,48.3953,13.004735,48.41186,12.845996,0,5356,1
09277151,84339,Unterdietfurt,Landkreis Rottal-Inn,Bayern,48.387962,12.659401,48.41186,12.845996,0,2177,1
09277152,84384,Wittibreut,Landkreis Rottal-Inn,Bayern,48.32966,12.989996,48.41186,12.845996,0,1945,1
09277153,84329,Wurmannsquick,Landkreis Rottal-Inn,Bayern,48.353462,12.787527,48.41186,12.845996,0,3402,1
09277154,84367,Zeilarn,Landkreis Rottal-Inn,Bayern,48.300613,12.83895,48.41186,12.845996,0,2141,1
09278112,94345,Aholfing,Landkreis Straubing-Bogen,Bayern,48.94328,12.467465,48.91762,12.716521,0,1862,1
09278113,94330,Aiterhofen,Landkreis Straubing-Bogen,Bayern,48.84569,12.619529,48.91762,12.716521,0,3486,1
09278116,94347,Ascha,Landkreis Straubing-Bogen,Bayern,48.9975,12.635823,48.91762,12.716521,0,1601,1
09278117,94348,Atting,Landkreis Straubing-Bogen,Bayern,48.89481,12.485707,48.91762,12.716521,0,1740,1
09278118,94327,Bogen,Landkreis Straubing-Bogen,Bayern,48.908283,12.718543,48.91762,12.716521,0,10277,1
09278120,94350,Falkenfels,Landkreis Straubing-Bogen,Bayern,49.00603,12.594505,48.91762,12.716521,0,998,1
09278121,94351,Feldkirchen,Landkreis Straubing-Bogen,Bayern,48.837437,12.529688,48.91762,12.716521,0,2035,1
09278123,94333,Geiselhöring,Landkreis Straubing-Bogen,Bayern,48.825886,12.392605,48.91762,12.716521,0,6863,1
09278129,94353,Haibach,Landkreis Straubing-Bogen,Bayern,49.02384,12.715154,48.91762,12.716521,0,2028,1
09278134,94354,Haselbach,Landkreis Straubing-Bogen,Bayern,49.0027,12.692754,48.91762,12.716521,0,1862,1
09278139,94336,Hunderdorf,Landkreis Straubing-Bogen,Bayern,48.94138,12.727705,48.91762,12.716521,0,3127,1
09278140,94342,Irlbach,Landkreis Straubing-Bogen,Bayern,48.85169,12.741545,48.91762,12.716521,0,1170,1
09278141,94356,Kirchroth,Landkreis Straubing-Bogen,Bayern,48.951344,12.54482,48.91762,12.716521,0,3822,1
09278143,94357,Konzell,Landkreis Straubing-Bogen,Bayern,49.07279,12.713863,48.91762,12.716521,0,1841,1
09278144,84082,Laberweinting,Landkreis Straubing-Bogen,Bayern,48.79652,12.316907,48.91762,12.716521,0,3546,1
09278146,94339,Leiblfing,Landkreis Straubing-Bogen,Bayern,48.773075,12.513522,48.91762,12.716521,0,4361,1
09278147,94359,Loitzendorf,Landkreis Straubing-Bogen,Bayern,49.08535,12.655848,48.91762,12.716521,0,654,1
09278148,84066,Mallersdorf-Pfaffenberg,Landkreis Straubing-Bogen,Bayern,48.774307,12.237785,48.91762,12.716521,0,6803,1
09278149,94553,Mariaposching,Landkreis Straubing-Bogen,Bayern,48.826694,12.805762,48.91762,12.716521,0,1397,1
09278151,94360,Mitterfels,Landkreis Straubing-Bogen,Bayern,48.97265,12.677238,48.91762,12.716521,0,2776,1
09278154,94362,Neukirchen,Landkreis Straubing-Bogen,Bayern,48.973362,12.755935,48.91762,12.716521,0,1807,1
09278159,94559,Niederwinkling,Landkreis Straubing-Bogen,Bayern,48.88564,12.795199,48.91762,12.716521,0,2878,1
09278167,94363,Oberschneiding,Landkreis Straubing-Bogen,Bayern,48.79602,12.641582,48.91762,12.716521,0,3263,1
09278170,94365,Parkstetten,Landkreis Straubing-Bogen,Bayern,48.917847,12.595694,48.91762,12.716521,0,3270,1
09278171,94366,Perasdorf,Landkreis Straubing-Bogen,Bayern,48.950397,12.801871,48.91762,12.716521,0,549,1
09278172,94368,Perkam,Landkreis Straubing-Bogen,Bayern,48.855896,12.441369,48.91762,12.716521,0,1581,1
09278177,94369,Rain,Landkreis Straubing-Bogen,Bayern,48.90429,12.469056,48.91762,12.716521,0,2889,1
09278178,94371,Rattenberg,Landkreis Straubing-Bogen,Bayern,49.08465,12.751406,48.91762,12.716521,0,1650,1
09278179,94372,Rattiszell,Landkreis Straubing-Bogen,Bayern,49.0267,12.660789,48.91762,12.716521,0,1491,1
09278182,94330,Salching,Landkreis Straubing-Bogen,Bayern,48.809288,12.569661,48.91762,12.716521,0,2714,1
09278184,94379,Sankt Englmar,Landkreis Straubing-Bogen,Bayern,49.00138,12.823921,48.91762,12.716521,0,1839,1
09278187,94374,Schwarzach,Landkreis Straubing-Bogen,Bayern,48.915237,12.81327,48.91762,12.716521,0,2903,1
09278189,94375,Stallwang,Landkreis Straubing-Bogen,Bayern,49.048115,12.65601,48.91762,12.716521,0,1417,1
09278190,94377,Steinach,Landkreis Straubing-Bogen,Bayern,48.953568,12.606247,48.91762,12.716521,0,3323,1
09278192,94342,Straßkirchen,Landkreis Straubing-Bogen,Bayern,48.831158,12.721285,48.91762,12.716521,0,3308,1
09278197,94344,Wiesenfelden,Landkreis Straubing-Bogen,Bayern,49.03875,12.54125,48.91762,12.716521,0,3869,1
09278198,94336,Windberg,Landkreis Straubing-Bogen,Bayern,48.941257,12.745865,48.91762,12.716521,0,1067,1
09279112,84130,Dingolfing,Landkreis Dingolfing-Landau,Bayern,48.63008,12.497744,48.639366,12.661735,0,20221,1
09279113,94428,Eichendorf,Landkreis Dingolfing-Landau,Bayern,48.63363,12.856376,48.639366,12.661735,0,6629,1
09279115,84160,Frontenhausen,Landkreis Dingolfing-Landau,Bayern,48.546207,12.52533,48.639366,12.661735,0,4657,1
09279116,84177,Gottfrieding,Landkreis Dingolfing-Landau,Bayern,48.63794,12.53312,48.639366,12.661735,0,2249,1
09279122,94405,Landau an der Isar,Landkreis Dingolfing-Landau,Bayern,48.672882,12.694129,48.639366,12.661735,0,14367,1
09279124,84180,Loiching,Landkreis Dingolfing-Landau,Bayern,48.620724,12.430856,48.639366,12.661735,0,3766,1
09279125,94437,Mamming,Landkreis Dingolfing-Landau,Bayern,48.650665,12.605872,48.639366,12.661735,0,3260,1
09279126,84163,Marklkofen,Landkreis Dingolfing-Landau,Bayern,48.553776,12.556513,48.639366,12.661735,0,3698,1
09279127,84152,Mengkofen,Landkreis Dingolfing-Landau,Bayern,48.719894,12.440627,48.639366,12.661735,0,5992,1
09279128,84164,Moosthenning,Landkreis Dingolfing-Landau,Bayern,48.677513,12.496948,48.639366,12.661735,0,5214,1
09279130,84183,Niederviehbach,Landkreis Dingolfing-Landau,Bayern,48.613297,12.382446,48.639366,12.661735,0,2653,1
09279132,94431,Pilsting,Landkreis Dingolfing-Landau,Bayern,48.70124,12.650137,48.639366,12.661735,0,6779,1
09279134,94419,Reisbach,Landkreis Dingolfing-Landau,Bayern,48.568615,12.6298895,48.639366,12.661735,0,7682,1
09279135,94436,Simbach,Landkreis Dingolfing-Landau,Bayern,48.563828,12.74057,48.639366,12.661735,0,4180,1
09279137,94522,Wallersdorf,Landkreis Dingolfing-Landau,Bayern,48.73481,12.750643,48.639366,12.661735,0,7214,1
09361000,92224,Amberg,,Bayern,49.44542,11.858728,49.44542,11.858728,0,41876,1
09362000,93047,Regensburg,,Bayern,49.019535,12.0974865,49.019535,12.0974865,0,145901,1
09362000,93049,Regensburg,,Bayern,49.019535,12.0974865,49.019535,12.0974865,0,145901,1
09362000,93051,Regensburg,,Bayern,49.019535,12.0974865,49.019535,12.0974865,0,145901,1
09362000,93053,Regensburg,,Bayern,49.019535,12.0974865,49.019535,12.0974865,0,145901,1
09362000,93055,Regensburg,,Bayern,49.019535,12.0974865,49.019535,12.0974865,0,145901,1
09362000,93057,Regensburg,,Bayern,49.019535,12.0974865,49.019535,12.0974865,0,145901,1
09362000,93059,Regensburg,,Bayern,49.019535,12.0974865,49.019535,12.0974865,0,145901,1
09363000,92637,Weiden in der Oberpfalz,,Bayern,49.675274,12.163163,49.675274,12.163163,0,42047,1
09371111,92260,Ammerthal,Landkreis Amberg-Sulzbach,Bayern,49.44014,11.763181,49.480186,11.783641,0,2097,1
09371113,91275,Auerbach in der Oberpfalz,Landkreis Amberg-Sulzbach,Bayern,49.692398,11.63257,49.480186,11.783641,0,8840,1
09371116,92262,Birgland,Landkreis Amberg-Sulzbach,Bayern,49.436214,11.608631,49.480186,11.783641,0,1846,1
09371118,92263,Ebermannsdorf,Landkreis Amberg-Sulzbach,Bayern,49.393753,11.937135,49.480186,11.783641,0,2430,1
09371119,92265,Edelsfeld,Landkreis Amberg-Sulzbach,Bayern,49.577885,11.694174,49.480186,11.783641,0,1968,1
09371120,92266,Ensdorf,Landkreis Amberg-Sulzbach,Bayern,49.343536,11.935384,49.480186,11.783641,0,2146,1
09371121,92271,Freihung,Landkreis Amberg-Sulzbach,Bayern,49.620426,11.911497,49.480186,11.783641,0,2523,1
09371122,92272,Freudenberg,Landkreis Amberg-Sulzbach,Bayern,49.479954,11.979602,49.480186,11.783641,0,4107,1
09371123,92274,Gebenbach,Landkreis Amberg-Sulzbach,Bayern,49.537266,11.873257,49.480186,11.783641,0,867,1
09371126,92256,Hahnbach,Landkreis Amberg-Sulzbach,Bayern,49.53254,11.797946,49.480186,11.783641,0,4977,1
09371127,92242,Hirschau,Landkreis Amberg-Sulzbach,Bayern,49.54459,11.946431,49.480186,11.783641,0,5655,1
09371128,92275,Hirschbach,Landkreis Amberg-Sulzbach,Bayern,49.55559,11.536362,49.480186,11.783641,0,1194,1
09371129,92277,Hohenburg,Landkreis Amberg-Sulzbach,Bayern,49.29499,11.79967,49.480186,11.783641,0,1706,1
09371131,92278,Illschwang,Landkreis Amberg-Sulzbach,Bayern,49.449272,11.6856,49.480186,11.783641,0,2038,1
09371132,92280,Kastl,Landkreis Amberg-Sulzbach,Bayern,49.366688,11.68343,49.480186,11.783641,0,2483,1
09371135,92281,Königstein,Landkreis Amberg-Sulzbach,Bayern,49.607407,11.633305,49.480186,11.783641,0,1821,1
09371136,92245,Kümmersbruck,Landkreis Amberg-Sulzbach,Bayern,49.419193,11.888398,49.480186,11.783641,0,9892,1
09371140,92268,Etzelwang,Landkreis Amberg-Sulzbach,Bayern,49.526417,11.585923,49.480186,11.783641,0,1354,1
09371141,92259,Neukirchen bei Sulzbach-Rosenberg,Landkreis Amberg-Sulzbach,Bayern,49.52983,11.627742,49.480186,11.783641,0,2526,1
09371144,92284,Poppenricht,Landkreis Amberg-Sulzbach,Bayern,49.477104,11.800656,49.480186,11.783641,0,3388,1
09371146,92286,Rieden,Landkreis Amberg-Sulzbach,Bayern,49.32399,11.943215,49.480186,11.783641,0,2643,1
09371148,92287,Schmidmühlen,Landkreis Amberg-Sulzbach,Bayern,49.27045,11.92435,49.480186,11.783641,0,2275,1
09371150,92253,Schnaittenbach,Landkreis Amberg-Sulzbach,Bayern,49.54783,12.000701,49.480186,11.783641,0,4280,1
09371151,92237,Sulzbach-Rosenberg,Landkreis Amberg-Sulzbach,Bayern,49.49925,11.7470255,49.480186,11.783641,0,19165,1
09371154,92289,Ursensollen,Landkreis Amberg-Sulzbach,Bayern,49.400887,11.759185,49.480186,11.783641,0,3770,1
09371156,92249,Vilseck,Landkreis Amberg-Sulzbach,Bayern,49.6119,11.803756,49.480186,11.783641,0,6036,1
09371157,91249,Weigendorf,Landkreis Amberg-Sulzbach,Bayern,49.499035,11.569753,49.480186,11.783641,0,1216,1
09372112,93473,Arnschwang,Landkreis Cham,Bayern,49.272537,12.815374,49.259075,12.715576,0,1951,1
09372113,93474,Arrach,Landkreis Cham,Bayern,49.19171,12.993517,49.259075,12.715576,0,2419,1
09372115,93476,Blaibach,Landkreis Cham,Bayern,49.166004,12.811389,49.259075,12.715576,0,1882,1
09372116,93413,Cham,Landkreis Cham,Bayern,49.21782,12.666383,49.259075,12.715576,0,17100,1
09372117,93466,Chamerau,Landkreis Cham,Bayern,49.196255,12.747023,49.259075,12.715576,0,2519,1
09372124,93458,Eschlkam,Landkreis Cham,Bayern,49.299316,12.916187,49.259075,12.715576,0,3345,1
09372125,93167,Falkenstein,Landkreis Cham,Bayern,49.097214,12.486547,49.259075,12.715576,0,3377,1
09372126,93437,Furth im Wald,Landkreis Cham,Bayern,49.308163,12.845283,49.259075,12.715576,0,8682,1
09372128,93477,Gleißenberg,Landkreis Cham,Bayern,49.316452,12.740807,49.259075,12.715576,0,851,1
09372130,93479,Grafenwiesen,Landkreis Cham,Bayern,49.201206,12.8803835,49.259075,12.715576,0,1456,1
09372135,93480,Hohenwarth,Landkreis Cham,Bayern,49.20222,12.933331,49.259075,12.715576,0,1921,1
09372137,93444,Bad Kötzting,Landkreis Cham,Bayern,49.16984,12.87825,49.259075,12.715576,0,7379,1
09372138,93462,Lam,Landkreis Cham,Bayern,49.196415,13.051457,49.259075,12.715576,0,2551,1
09372142,93185,Michelsneukirchen,Landkreis Cham,Bayern,49.123306,12.55379,49.259075,12.715576,0,1707,1
09372143,93468,Miltach,Landkreis Cham,Bayern,49.15826,12.768273,49.259075,12.715576,0,2203,1
09372144,93453,Neukirchen beim Heiligen Blut,Landkreis Cham,Bayern,49.25957,12.9693985,49.259075,12.715576,0,3626,1
